tweet,label
<username> <username> <username> <username> Doa tambahan di tiap sujud ku kepada Allah di bulan puasa ini agar rezi\u2026 <link>,0
Luhut Dukung Edhy Prabowo Buka Ekspor Benih Lobster <link> Sekarang gue mulai mengerti maksud Luhut Percayalah kalian bisa kualat dengan ibu <username>,0
Emezing ! Pemenang Tender Penataan Monas Senilai Rp 71 3 Miliar â€œKantorâ€nya di Rumah Petak <hashtag> <hashtag>,1
<username> Mereka kena prank <username> ðŸ¤­ <hashtag>,0
<username> Kalau di Cina pejabat yg punya hartanya banyak mereka harus bisa membuktikan asal usulnya apalagi kalau kekayaannya hanya didapat dari gaji aja,0
ANIES KEREENNN ... Kontras Diskotek Colosseum Pernah Digerebek BNN Kini Diganjar Penghargaan <hashtag> Fpi kejang2 Gnpf Wellcome,1
<username> <username> Ada tambahan buat nabung <hashtag>,0
Gerindra ternyata sudah menyiapkan kerusuhan untuk aksi 21 Mei 2019 kemarin <hashtag>,0
Mendung belum tentu hujan lama chat\'an belum tentu jadian <hashtag> <hashtag> <hashtag> <hashtag> <link>,0
Lebih baik pak <hashtag> dari pada minta like gk lucu kan,0
"yg sabar ya warga dki jakarta pimpinan ada di kelas gubernur hanya kelas kacangan ... <hashtag> <hashtag> <hashtag> ,",1
special thanks to : <username> for bikinin udangan tolol ini,1
<username> ngaku muslim tapi benci Arab . Giliran haji dan umroh ke Arab juga . Kan mantap .. Ã°Å¸â„¢Æ’ Sontoloyo nya Ã°Å¸Â¤Â£Ã°Å¸Â¤Â£,0
Itu emak emak lagi kalah bandar arisan nggak masuk pake duit negara gaya sosialita agagagag . <link>,0
Cobalah sesekali berpihak kepada situasi yang diinginkan pemerintah . Jaringan lelet beberapa hari saja kau panik,1
Kenapa menjadi soal kalau Menteri bukan dari kalangan atau golongan tertentu? Memangnya NKRI ini milik nenek moyang mu sendiri? <hashtag>,0
Tetap semangat dan sehat selalu coch semua itu butuh proses <hashtag>,0
<hashtag> Jokowi Sang negarawan sejati .. ! Kami tdk punya potongan diktator/otoriter kami tdk punya rekam jejak melanggar HAM masalah kekerasan dan korupsi,0
Aku muak dengan kenyataan . Lagi-lagi aku yang gagal dicintai Lagi-lagi aku yang ditinggalkan lebih dulu Menyebalkan memang hidup ini . Penuh ambyar;( <hashtag>,0
<username> husssss orang kata bos 212 jg gada ug salah ko .brarti mnurut mereka diskotik itu halal .kalian yg gatau apa2 diem aja .umat 212 lebih paham soal islam,0
Bodoh!!!! Namanya baru ya beda sama yang lama!!!! Kecuali loe bilang Presiden periode selanjutnya itu bisa Jkw atau PS!!!! Ngeles lu??,0
Mantul . Integritas profesionalitas dan Kredibilitas Tetap Di Utamakan . Pro kontra tidak mengubah Warna darah dan putih Tulang kita . <hashtag> <hashtag>,0
Tuhan lebih sayang Anies dengan membiarkan banjir di Jakarta lebih lama dan menggerakkan hati banyak orang untuk membully beliau sehingga gugur dosa-dosanya . ??,1
<hashtag> <hashtag> <hashtag> <hashtag> Andi Arief menuding jika hubungan yang tidak harmonis antara Ketua Umum PDIP Megawati Soekarnoputri dan SBY mempengaruhi AHY tak dipilih oleh Jokowi . Begini bantahan Puan <link>,0
<username> Anda bisa apa tom ...,0
<username> <username> Nyi roro kidul e iso pose foto pisan yo,0
suara pintu ruangan kerjan milik Andreas yang dibuka dengan cukup keras menampakan sosok wanita paru baya dengan setelan busana glamour khas wanita sosialita yang melekat di tubuhnya berdiri di ambang pintu disusul dengan DennisÃ£â€¦Â¡ sekretarisnya yang berdiri di belakang Ã£â€¦Â¤,0
<username> Emang ada yg salah pakai baju SMA? Masih mending pak penggangguran pakai baju putih abu untuk demo .. ketimbang manusia berpakaian pejabat tapi malah nyuri uang rakyat !!!,0
Background IT tapi database tidak update . Cara halus ganti presiden ... .,1
<username> <username> <username> Sebutek2 nya kolam kalo disitu ada ikan masnya pasti akan jadi perhatian orang . Karena disitu setiap orang sangat mengharapkan sesuatu yg besar atas perubahan di negeri ini .,0
<username> <username> <username> Pak Menkopolhukam Saya mau urun pikiran . Saat ini hal yg paling urgent adalah Persatuan Anak Bangsa . Polarisasi Pilgub DKI Pilpres masih ada sisanya . Kiranya dapat diberikan solusinya yaitu : 1 . Tegakkan keadilan kasus terdahulu 2 . Pertemuan diskusi berulang antar anak bangsa,0
Kalo proyektilnya sebanyak ini knapa yg tertembak cuma dikit?? Polisi terlatih ga mungkin sia2in pelurunya .. <hashtag> <hashtag> <hashtag>,0
Kenapa masih saja meneteskan air mata bukankah sudah terbiasa mendapat kecewa dan luka..?! <hashtag>,0
<username> BEDA ! HAHA . Yang sama cuma savage dan sarkasme nya,0
<username> Welcome to Indonesia yang tidak tahu budi sopan santun asal ketus nuduh sembarangan. Dia yang salah ehh dia yang Galak . Allaah Maha Membalas kog buu,1
selamat bekerja kembali bapak menteri idolakuðŸ–¤ ... semangat membangun Indonesia .. <username> <hashtag> <hashtag> <link>,0
Di dalam tindakan pemberantasan radikalisme . nan menyesatkan istimewa yakni membalikkan ibarat din ke jurusan pangkal ialah kebaikan . <hashtag> <link>,0
<username> <username> <username> <username> <username> <username> <username> <username> <username> <username> <username> Yg begini mereka bungkam sontoloyo iblis itu lur,0
Andai saja rebahan digaji :)<hashtag>,0
Sebelum uninstallbukalapak coba otak nya di install dulu,1
<username> Kesalahan warga Jkt akibat ditipu dg jualan Ayat dan mayat <hashtag> Sehingga orang bodohpun bisa jadi gubenur <hashtag>,0
Mereka yang selalu optimis dan berpikir positif akan selalu mampu untuk bangkit dari segala kterpurukannya,0
Emang sy harus bersikap seperti apa agar sesuai dgn muslim yg sholat 5wkt . Seperti riziek bahar sugik atau seperti wowo yg ga bisa nahan emosi dan suka merendahkn orang atau seperti kalian yg suka menghina pemimpin sebar hoax bhkn sebar fitnah? <hashtag> <hashtag>,0
Indonesia penuh keberagaman <hashtag>,0
Terima kasih Pak <username> ðŸ™ Papua juga harus maju seperti daerah - daerah lainnya di Indonesia . <hashtag> <hashtag> <hashtag> <link>,0
Anies maunya Anggaran di buat berdasarkan ketersediaan dana masukin dana nya dulu belanja buat apaan belakangan . Ahok maunya kebutuhan lo apa tulis detail dananya ngikut .,0
<username> <username> Tompi itu dokter? Sayang Otaknya tidak dipake,1
Harapan kami kpd bpk <username> sbg Menhan <hashtag> <hashtag> <link>,0
<username> Saya setuju anies itu luar biasa sebagai tokoh pelopor/pencipta sistim aca kadut. Sampurna??????,1
Gubernur Walikota dan ..... itu pejabat keritiklah ia saat menjabat,0
Sebenernya yg jadi presiden RI itu pak <username> atau Lord Luhut sih Ã°Å¸Ëœâ€¦,0
Jangan <hashtag> bang kasihan nanti ada muka bancinya di LP kasihan kalo diperkosa tahanan,0
otaknya gaada kan lu <username> gak pernah nyantri apa sampai Ulama kau hina hina <hashtag>,0
<hashtag> alhamdulillah tidak ada ngaruhnya tiket mahal atau tidak ttp saja aku g pernah naik pesawat <hashtag>,1
<username> <username> Guru honorer udah tgl 31 tapi dana BOS blm cair . Jadi belum <hashtag> ;(,0
Aksi pembakaran dan penyerangan di asrama Brimob ada indikasi by design <hashtag> <hashtag>,0
Kulihat banyak teman seperjuanganku yang mulai maju dan berkreasi jujur aku bangga,0
pak yasona ini keren kinerjanya koruptor dpt grasi napi narkoba dpt grasi...hebat lah,1
Terima kasih bapak Anies ... Goodbener dah ! PBB rumah Rp . 37 jutaan digratiskeun !!! Banjir sejam dua jam NO PROBLEMO !,1
Dokter gajinya lebih kecil dari tukang parkir,0
<username> Jgn remehkan akun dg 41 follower itu bg Bisa jadi follower nya termasuk Nyi Roro Kidul Nyi Blorong dll berbagai Nyi Nyi lain Atau dia nya sendiri termasuk Nyi - Nyir,0
bonafide gw respek sama kader2 partai amarah nasional ini yang udah berjuang sampai berdarah-darah. gws yah om <username> Ã°Ã¿Â¤Â­Ã°Ã¿â„¢Â,1
Mau tau kebobrokan rezim SONTOLOYO,0
Katanya indonesia itu negara toleransi tapi perkara nyerempet trus mobil beset langsung bikin tagar <hashtag> . Dimana toleransinya katanya turun dengan itikad baik untuk menyelesaikan masalah secara daimai tapi bikin tagar nya <hashtag> yg salah 1 orang yg kena semua,0
Mana nih emak2 yg kmren rame2 bajir itu berkah ... HUJAN itu berkah tp banjir itu bencana krna kita tdk bisa merawt bumi .. Kasian nasib KUCING di JKT pd kemna mereka <hashtag>,0
Bener kata budi seringan maen twitter bikin w makin goblok,0
Ketika sahabat saya pemilik hotel di bali berbincang tentang proyek perumahan nya di medan tersendat krn tanah 80 hektar dia terganjal ijin SHM oleh BPN sy hy bilang akan bantu lewat jalur saya seraya berbincang bgmn kelakuan bbrp pejabat ini msh jelek otaknya pdhl bosnya benar,0
Kitong Samua Basudara <hashtag> <hashtag> <hashtag> <hashtag> <link>,0
<username> 500 .000?.....ada potongan2 lain ga ... potongan admin ... buat potokopi .... biaya jasa .... trus TAKE HOME PAY brp?.....bisa2 ZONK .... SONTOLOYO <hashtag> <hashtag>,0
Ngeliat orang-orang yang tweet katanya makan babi sifatnya kayak babi saya terharu. Karna kalian gua yakin kalau gua Pintar. Ternyata saya Pintar yaampun ?????? Ternyata otak saya masih bisa diselamatkan. <hashtag>,1
bener kamu andi sukmana putra bener bener bodoh !,1
<username> Welcome to Indonesia. Presiden wakil presiden. DPR. Dan para menteri. Hobi.nya main sandiwara. Mereka yang bikin mereka pula yang gaduh..,1
Ngumpulin koin buat pembangunan gedung KPK? tidak malu apa? Satu lagi yang sudah menjadi budaya Indonesia . MENGEMIS !,1
<username> Hahahaha .... Kasih arahan!? Bisa aja mimpi jadi mendagri Om Tomp?,0
Yth . <username> <username> <username> <username> Pernyataan sikap Yusuf martak atas pemberian Penghargaan Adikarya Wisata kpd Diskotik Colloseum menunjukkan sikap INKONSISTENSI dlm berAMAR MA\'RUF NAHI MUNGKAR . Jika Ahok di Demo tapi klo Anies di dukung ? <link>,0
Pastikan Ekonomi Akan Meningkat Satgas TMMD Optimis Garap Sasaran,0
Anak2 dipersiapkan untuk masa depan bangsa kalo dari kecil ajarannya sudah salah kedepan mau jadi apa??,0
Sarcasm sarcasm ngarti kaga artinya sarkasme apaan? Kaga ngarti? Lah sama .,0
capek liat orang tolol semua . <link>,0
Daripada halu . Mending ikut give away 300k di pinned acc ku . <hashtag>,0
<username> <username> <username> <hashtag>,0
<hashtag> Hi ..hi .. sejak kapan jkw ada di playstore/app store ???,0
Bani kadrun bilang banjir tuh berkah makanya saat banjir datang toa nya mingkem bae <hashtag> <hashtag> <hashtag>,1
Assyeeem... Luar biasa ini presiden. Coba kalo ini acaranya ada berjabat negara. Sudah ampruk ini di <username> ðŸ¤ª <hashtag>,1
peserta yang tidak punya kinerja ya jalannya hanya menjatuhkan lawan dengan bikin hoax . eh punya tidak ya kinerja culik menculik aktivis itu kinerja tidak ya,1
<username> <username> Catur emang udah haram dari dulu tolol,0
Apa yang ada di otak kalian . belum tentu ada di otak mereka .. Otak anda lebih pintar dari yang mecipta .. Efek bulanan anda kena ya . Pendiri facebook bisa baca isi dapur kalian ... <hashtag> Sering makan biasa ..,0
Wah Rosi turun kelas ..the next ILCðŸ‘Ž<hashtag>,0
<username> siapa tau nanti 2020 bisa upgrade ke gold .. gak ding silver gpp tp goldnya daddies sebelahan deh podiumnya :) cuman kan mereka udh tua koh sontoloyo gak ada teman sparring juga . ya susah lah hiks,0
<username> disuntik mati aja mas <username>,0
<username> <username> tuh kan .. giliran ada yg komen beras pasukan sontoloyo indonesia ngilang seribu bahasa,0
Org hebat lihat masalah sbg cobaan utk bikin dia lebih kuat . Org gagal lihat masa lalu &amp; selalu menghindari masalah .,0
<username> Indonesia negara ku kumparan sumber beritaku ðŸ•ºðŸ’ƒðŸ•ºðŸ’ƒðŸ•ºðŸŽ‰ðŸŽ‰ðŸŽ‰ <hashtag>,0
Ahok asik nih ke Anies lu jual gw beli ..ðŸ‘ðŸ‘ Emangnye netizen aje yg bs bikin keributan ðŸ˜‚,0
Kalo bisa make duit ngapain pake prestasi,0
negarawan sejati itu akan selalu menjadi pemersatu bangsa :) <hashtag> <hashtag>,0
Selamat datang di Indonesia dimana murid2 mau UAS bukannya disuruh belajar malah disuruh melunaskan bayaran,1
Tahun Baru Kolam Renang Baru Terima Kasih kepada bapak Anies BaswEDAN ??,1
Ketololan <username> berawal dari sini.. karna seringnya dicekoki ahok tai kering yg disangka pisang goreng maka buyarlah otaknya jadi idiot . <link>,0
<username> tolong pk persiden<username> usut tuntas yg fitnah guru kami ustadz abdul somad .,0
<username> Cara ELEGAN Anies ngomelin KASUDIN terkait RAPBD 2020: Setiap ada masalah akui lalu perbaiki kesalahan . Saya tidak punya masalah dengan sebuah KESALAHAN tapi saya punya masalah dengan KESALAHAN YANG SAMA DAN BERULANG ! Jadi gak perlu ngomong: LU TAIK SEMUA ! TAIK .. TAIK .. ! ðŸ¤£ <link>,0
<username> Iya nanti di atas sosialita pasti,0
akhirnya mulai ditunjukkan dan dipermalukan orang orang yang menzalimi <username> . tidak perlu beliau tunjukkan Tuhan yang akan tunjukkan . <hashtag> <hashtag>,0
Orang goblok juga punya cita-cita .,0
<username> <hashtag> The Best ðŸ˜¬,0
Maaf sih bapak Jokowi . Indo saat ini BUKAN negara hukum :( Jangan sok tidak tahu bapak <hashtag>,1
Indahnya <hashtag> setelah dipimpin <username> .. Prestasi yang tidak bisa ditiru Jokowi dan Ahok.. <hashtag>,1
tmen kos aku lgi grabfutin minuman dan mamang grabnya lama bgt mala muter2 dong . stlah 20mnt mamang grbnya dtang dan bngung ini mnuman dmna ya trnyata ama mmang grbnya di msukin jok mtor dong:( dan itu mnuman udah pda banjir di dlem jokðŸ˜­ðŸ˜­,0
Damai itu bukan soal kedewasaan Damai itu tercipta dengan sendirinya jika ada Keadilan <hashtag>,0
Tak tahu malu ditegur dengan cara halus masih saja punya akal bulus !,0
<username> Selamat min aku mau juga dong menang : <hashtag>,0
Hmmmmm dari keterangan pihak RS Tarakan ini berarti <username> juga harus di periksa . <hashtag> <hashtag>,0
Wihh ! JKT48 keren juga nih Lipsyncnya . Jaya terus permusikan Indonesia .,1
Saat raga ini tidak bisa bersama mendoakan yang terbaik adalah salah satu bentuk dukungan dari jarak yang harus memisahkan . <hashtag>',0
Hidupnya capres 02 itu selalu diwarnai denga hoax dan hoax,0
Anak zaman now itu makin pintar ... Makin pintar ilmunya makin pintar bohongnya makin pintar bikin alesan makin pintar......................,1
Subbhanallah...Partai Allah rusuh. ??,1
Bagi-bagi di bungkus dengan pencitraan . Hmm Makin kelihatan <hashtag>,1
<username> <username> <username> Apalagi hanya sekedar kerabat / keluarga pejabat mantan koruptor aja masih bisa terpilih . Jadi gak tau lagi yg dungu ini demokrasinya atau pelaku demokrasinya .,0
Musyawarah internal sembilan hakim MK akan mendapatkan dan menghasilkan putusan yang seadil-adilnya untuk kepentingan bangsa negara dan rakyat . <hashtag>,0
Tipu lah dunia ini dengan senyum biar orang tidak ada yang tau betapa buruknya hidup ini . . . . <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <link>,0
<username> Semoga Jaya terus menjadi partai nomor satu di Indonesia <hashtag>,0
Apakah ada ATM setebal tempe?,0
Main dengan semangat dan menang !!! <hashtag>,0
Di dalam call center pusat hoax sebaiknya kubu 02 <hashtag> <hashtag> seharusnya untuk lebih fokus membuat program kerja dan memberikan hal positif bukan nya menebar hoax yang aneh dan tidak jelas fakt nya?' 1,1
<username> <username> <username> Ramekan aki.....kebijakan sontoloyo mntri kkp ... Ã°Å¸ËœÂ¬,0
Jakarta tetap banjir mana katanya TOA bisa kasih alert ke masyarakat tpi ternyata tidak <hashtag> <hashtag>,0
kenapa korea selatan sekarang menjadi sistem pendidikan terbaik didunia ? Karena tidak ada netizen indonesia <hashtag>,1
Semoga paduka yg mulia <username> tidak terkena virus corona walaupun paduka skrg terserang virus china .. <hashtag>,0
Pingin ketawa gwe liat anak sarjana tapi otak anak TK so yang salah bukan univ nya tapi otak sih ontong nih geserek <hashtag>,0
Hadiah tahun baru 2020 dari ANIES yaitu banjir di jakarta di mana mana .,1
kolam raksasa yang dijanjikan <username> akhirnya terwujud di awal tahun 2020 ini terima kasih bapak anies ! kami tunggu kelanjutan lainnya . <hashtag>,1
Hasil kerja bapak Anies yang sudah terlihat hasilnya .. yaitu Banjirrrrrrrrr <username>,1
Sudahlah mengenang masalalu hanya membuatmu kecewa . Namun sambutlah masadepan dengan penuh pengharapan :D,0
Ini kalau om wowo <hashtag> punya hati busuk dan merasa banyak salah Perempuan Islam cadar menjalankan syariat dianggap intel . Dikit-dikit takut dan di curigai capres kok gak percaya diri . Om wowo selesain urusan pribadi dulu om baru maju capres . ^_^ <username>,0
Susah manusia klo sudah terbiasa berdusta itu sudah menjadi hoby.,0
Gaya hidup sosialita ... giliran sakit ingin dikasihani .... ckckckkck,0
<username> <username> <username> <username> Ishhh ishhh rasisnya kampungan kali,0
Kabar gembira: Hendra Setiawan/Mohammad Ahsan sukses menjadi kampiun All England 2019 mengalahkan ganda putra Malaysia,0
smg ak baik2 saja dikos ini sendirian tolol bgt njir gapernah takut sm kos sendiriÃ°Å¸â„¢â€š,0
<username> <username> <username> <username> <username> <username> Kerasukan nyi roro kidul,0
Novanto 22 kali berobat keluar lapas itu artinya 22 kali pula Novanto jalan jalan bukan untuk berobat tapi plesiran ... ?? Penyakit yang paling parah diderita setyanovanto adalah syaraf otaknya kejepit,1
<username> Ketemu sama <username> ga ya? =)) <link>,0
ya allah ngerasa tolol bat gue,0
vooting seluruh WNI pasti menang bapak menteri daripada kadal kebon,1
Masih banyak yang beban nya lebih besar di luar sana gapapa namanya juga belajar menghadapi kerasanya dunia luar .,0
<username> <username> aku butuh bgt uang nya : <hashtag>,0
Yuk sekolah lagi dulu yuk belajar bahasa Indonesia lagi dulu sebelum ngetwit ... Bahaya . Masa ga tau bedanya majas sarkasme hiperbola dan adab sopan santun . Meski cuma nge fangirling tapi kl ga punya ilmu yg mumpuni juga ga baik:),0
<username> Zuuul ..gk usah lihat israel ..lihat aja pemprov DKI mmberi pnghrgaan DISKOTIK terbaik ..tp mngapa anda diam 1000 basa . Bknkh diskotik tmptny mksiat knp anda dn GNPF ulama gk demo2 berjilid jilid ..apa krn anis junjungn km jd km gk berani krit,0
Kementerian Kelautan dan Perikanan (KKP) menggelar upacara serah terima jabatan (sertijab) dari Susi Pudjiastuti ke Edhy Prabowo (Sumber: Okezone) . <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <link>,0
<username> <username> Ahhh Masa sihhh <username> ? Tuh ada anak calonin jadi pejabat solo . Eh gimana kabar beras Bulog ? Suara kalian mana para makhluk ganjen nan centil ??? ?,0
